method,scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC,time_s
MAPSMM,lat34.5_lon52.5_20260130_T39SXU_t092,32.082091,0.872218,0.416142,0.776575,0.024883,0.740544,0.958453,10.73
MAPSMM,lat34.5_lon52.5_20260130_T39SXU_t095,28.232590,0.677829,0.522221,1.363301,0.038759,0.553163,0.767936,11.67
MAPSMM,lat34.5_lon52.5_20260130_T39SXU_t103,21.091012,0.391294,1.954470,5.105280,0.088196,0.307755,0.518668,11.56
MAPSMM,lat35.5_lon-98.0_20240821_T14SNE_t040,31.072002,0.882655,1.574454,1.133066,0.027951,0.833563,0.930967,10.94
MAPSMM,lat35.5_lon-98.0_20240821_T14SNE_t153,30.959697,0.936903,2.007097,1.319095,0.028315,0.920883,0.967099,10.32
MAPSMM,lat35.7_lon51.4_20250602_T39SWV_t009,27.966929,0.677006,1.880527,2.432634,0.039963,0.528585,0.810162,10.35
MAPSMM,lat35.7_lon51.4_20250602_T39SWV_t014,29.366825,0.736169,1.411084,1.483222,0.034014,0.609340,0.878351,10.15
MAPSMM,lat35.7_lon51.4_20250602_T39SWV_t027,36.144043,0.861784,1.265096,1.729950,0.015588,0.562749,0.854237,11.22
MAPSMM,lat35.7_lon51.4_20250602_T39SWV_t105,35.714706,0.922354,1.544488,1.675358,0.016378,0.804339,0.912412,11.09
MAPSMM,lat36.0_lon71.0_20231005_T42SXE_t115,24.194222,0.655835,8.110995,6.802554,0.061701,0.540985,0.810382,11.12
MAPSMM,lat36.1_lon-112.11_20230623_T12SUF_t144,30.491525,0.768361,0.607459,1.287063,0.029883,0.640575,0.826940,10.50
MAPSMM,lat36.1_lon-112.11_20230623_T12SUF_t161,27.956922,0.704543,0.945410,1.676765,0.040009,0.567765,0.779611,8.19
MAPSMM,lat36.1_lon-112.11_20230623_T12SUF_t183,37.212877,0.930514,1.048750,0.765969,0.013783,0.844645,0.903572,8.46
MAPSMM,lat36.1_lon-112.11_20230623_T12SUF_t195,32.136020,0.798909,0.761957,1.189620,0.024729,0.642756,0.796213,7.97
MAPSMM,lat36.1_lon-112.11_20230623_T12SUF_t200,28.463279,0.712247,1.505717,1.881596,0.037743,0.535462,0.759128,9.82
MAPSMM,lat36.5_lon-119.5_20250601_T11SKA_t150,34.944701,0.932165,1.557108,1.347886,0.017896,0.828798,0.952019,11.26
MAPSMM,lat36.5_lon-119.5_20250601_T11SKA_t156,28.876951,0.838852,3.477341,2.172974,0.035988,0.771722,0.926288,11.13
MAPSMM,lat36.5_lon-119.5_20250601_T11SKA_t166,34.218459,0.933952,1.455384,0.978037,0.019457,0.834799,0.975914,9.30
MAPSMM,lat36.5_lon-119.5_20250601_T11SKA_t183,31.389464,0.836359,2.059534,1.373904,0.026948,0.707913,0.943533,10.26
MAPSMM,lat36.5_lon-119.5_20250601_T11SKA_t185,33.516336,0.918888,1.899549,1.328701,0.021095,0.799296,0.977673,10.32
MAPSMM,lat37.0_lon-118.5_20250619_T11SLA_t083,31.365273,0.798699,3.385815,3.058854,0.027023,0.639128,0.841870,10.52
MAPSMM,lat37.0_lon-118.5_20250619_T11SLA_t104,30.461243,0.773874,0.657388,1.025528,0.029987,0.624897,0.856549,9.43
MAPSMM,lat37.0_lon-118.5_20250619_T11SLA_t151,30.032962,0.750623,1.928422,2.173658,0.031503,0.615119,0.807064,10.02
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t113,31.414585,0.834082,1.698027,1.377874,0.026870,0.753015,0.852216,10.43
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t130,32.347142,0.883291,1.301425,1.234791,0.024135,0.821803,0.951397,9.60
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t138,30.906978,0.919388,2.178266,1.230229,0.028487,0.898390,0.954279,9.21
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t150,34.293493,0.933445,0.978863,0.712913,0.019290,0.889471,0.962897,9.94
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t152,32.567453,0.907663,1.013348,0.807063,0.023530,0.866261,0.940755,10.89
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t195,32.696437,0.900107,1.168741,1.017972,0.023183,0.855228,0.940522,9.38
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t219,32.766449,0.916410,1.460567,1.128570,0.022997,0.866101,0.971645,10.10
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t221,33.257375,0.914929,1.391680,1.058298,0.021734,0.868551,0.964430,7.86
MAPSMM,lat37.0_lon-6.3_20240821_T29SQB_t239,29.975134,0.885743,1.916797,1.428956,0.031713,0.848129,0.954986,7.33
MAPSMM,lat37.5_lon-120.0_20250619_T10SGG_t036,36.120218,0.925483,0.718954,0.656783,0.015631,0.864151,0.949371,10.25
MAPSMM,lat38.5_lon-8.0_20230407_T29SNC_t058,26.580895,0.699222,1.603365,2.029929,0.046877,0.577249,0.796609,9.60
MAPSMM,lat38.5_lon-8.0_20230407_T29SNC_t105,35.638010,0.897797,1.322451,1.244855,0.016523,0.759266,0.915523,10.26
MAPSMM,lat38.5_lon-8.0_20230407_T29SNC_t154,33.201144,0.916466,1.290499,0.970904,0.021875,0.868906,0.963205,10.62
MAPSMM,lat38.5_lon-8.0_20230407_T29SNC_t155,32.922633,0.913630,1.495285,1.074848,0.022588,0.872422,0.951278,10.75
MAPSMM,lat38.5_lon-8.0_20230407_T29SNC_t156,32.070627,0.875358,1.573561,1.210197,0.024915,0.819275,0.923986,10.21
MAPSMM,lat38.5_lon-8.0_20230407_T29SNC_t250,31.281807,0.890985,2.155774,1.513220,0.027284,0.833574,0.941525,9.65
MAPSMM,lat38.5_lon-98.5_20230822_T14SNH_t091,30.751146,0.897040,2.803763,1.568283,0.029003,0.839627,0.949012,10.05
MAPSMM,lat38.5_lon-98.5_20230822_T14SNH_t095,30.310383,0.854120,1.927370,1.145190,0.030513,0.750701,0.916818,10.42
MAPSMM,lat38.5_lon-98.5_20230822_T14SNH_t097,29.319308,0.813302,1.964214,1.723388,0.034201,0.716026,0.887983,10.39
MAPSMM,lat38.5_lon-98.5_20230822_T14SNH_t191,35.331274,0.926203,1.260739,0.956550,0.017117,0.831524,0.964281,9.64
MAPSMM,lat38.5_lon-98.5_20230822_T14SNH_t195,29.195700,0.876199,2.791814,1.630572,0.034691,0.828765,0.940417,7.85
MAPSMM,lat38.5_lon-98.5_20230822_T14SNH_t246,30.646784,0.901265,2.243555,1.546907,0.029354,0.846960,0.954704,7.78
MAPSMM,lat39.0_lon-106.0_20231006_T13SCD_t052,24.446116,0.703561,4.998077,6.116519,0.059937,0.596399,0.869567,10.23
MAPSMM,lat39.0_lon-106.0_20231006_T13SCD_t091,30.487089,0.802574,5.643640,4.543436,0.029898,0.677558,0.896394,7.65
MAPSMM,lat39.0_lon-106.0_20231006_T13SCD_t093,29.553518,0.786533,3.287308,5.247672,0.033291,0.590178,0.842307,21.90
MAPSMM,lat39.0_lon-106.0_20231006_T13SCD_t096,24.986440,0.615080,6.831812,7.794691,0.056322,0.506888,0.683425,7.27
MAPSMM,lat39.0_lon-106.0_20231006_T13SCD_t106,27.576749,0.671096,7.282686,8.617442,0.041799,0.469706,0.711700,9.79
MAPSMM,lat39.0_lon-106.0_20231006_T13SCD_t114,25.072783,0.775759,4.069698,3.877266,0.055765,0.710890,0.920804,176.46
MAPSMM,lat39.5_lon-104.0_20230606_T13SED_t077,30.568310,0.812925,2.894318,1.592806,0.029620,0.685204,0.944007,12.93
MAPSMM,lat40.0_lon116.5_20250403_T50TMK_t225,36.193949,0.907558,1.457909,1.033015,0.015499,0.824872,0.898380,11.54
MAPSMM,lat40.0_lon116.5_20250403_T50TMK_t246,38.980940,0.923906,1.916005,1.203693,0.011245,0.759262,0.868609,11.88
MAPSMM,lat40.0_lon116.5_20250403_T50TMK_t261,33.445460,0.874430,2.090347,1.412437,0.021268,0.790195,0.869282,10.70
MAPSMM,lat40.0_lon116.5_20250403_T50TMK_t262,38.434524,0.913544,2.145746,1.315160,0.011975,0.722305,0.856978,11.29
MAPSMM,lat41.0_lon-124.0_20250603_T10TDL_t042,31.639314,0.819842,1.747955,2.374998,0.026184,0.648440,0.864929,10.88
MAPSMM,lat42.0_lon-101.0_20231006_T14TLM_t037,27.983878,0.744289,0.981872,1.584222,0.039885,0.632306,0.796504,10.90
MAPSMM,lat42.0_lon-101.0_20231006_T14TLM_t040,29.146248,0.806024,1.557546,1.442621,0.034889,0.735436,0.912290,13.28
MAPSMM,lat42.0_lon-101.0_20231006_T14TLM_t142,31.877217,0.830477,0.926211,1.048503,0.025476,0.715843,0.864892,12.32
MAPSMM,lat42.0_lon115.0_20230623_T50TLM_t158,35.525210,0.909816,1.058854,0.661857,0.016739,0.785500,0.902213,11.88
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t103,27.958970,0.751718,1.275113,2.161482,0.039999,0.577992,0.790683,10.88
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t140,27.181644,0.705356,1.689094,2.343667,0.043744,0.576223,0.813040,12.03
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t147,32.705602,0.878222,1.916105,1.334964,0.023159,0.821858,0.923785,12.45
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t199,31.407761,0.813983,1.165028,1.919964,0.026891,0.607617,0.840090,11.41
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t214,36.287269,0.896228,1.838059,1.858178,0.015333,0.748883,0.874433,11.54
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t219,29.111106,0.790768,0.926863,2.132262,0.035030,0.605742,0.910364,11.15
MAPSMM,lat42.0_lon13.5_20230822_T33TUG_t234,29.022985,0.766897,2.509128,2.114057,0.035388,0.686919,0.824828,10.75
MAPSMM,lat42.5_lon-106.5_20250818_T13TCH_t083,32.906013,0.863954,1.016683,0.934553,0.022631,0.749686,0.930071,12.19
MAPSMM,lat42.5_lon-106.5_20250818_T13TCH_t192,30.155628,0.855978,2.728143,1.484652,0.031061,0.803536,0.931398,9.78
MAPSMM,lat42.5_lon-106.5_20250818_T13TCH_t238,31.711051,0.818383,0.674921,0.864175,0.025969,0.688610,0.863799,11.16
MAPSMM,lat42.5_lon-106.5_20250818_T13TCH_t260,29.319568,0.741506,0.814877,1.783712,0.034200,0.479699,0.786459,36.45
MAPSMM,lat42.7_lon0.5_20250803_T31TCH_t124,28.055705,0.715137,1.678167,2.481257,0.039556,0.543156,0.875850,11.01
MAPSMM,lat42.7_lon0.5_20250803_T31TCH_t136,31.658075,0.793072,2.691323,2.659665,0.026127,0.578786,0.873023,11.09
MAPSMM,lat42.7_lon0.5_20250803_T31TCH_t177,28.698674,0.775374,2.884669,2.641860,0.036734,0.660630,0.895167,10.70
MAPSMM,lat42.7_lon0.5_20250803_T31TCH_t186,26.555011,0.731098,2.790275,2.528007,0.047016,0.649091,0.894420,10.70
MAPSMM,lat43.5_lon104.0_20230822_T48TVP_t072,40.875428,0.950330,0.296118,0.304087,0.009041,0.763402,0.966899,11.07
MAPSMM,lat44.0_lon-71.5_20250603_T19TCJ_t118,33.739773,0.909150,0.689151,1.075638,0.020559,0.806655,0.922486,12.24
MAPSMM,lat45.0_lon11.0_20231008_T32TPQ_t057,32.268465,0.896054,2.354186,1.349123,0.024354,0.837916,0.918728,13.54
MAPSMM,lat45.0_lon11.0_20231008_T32TPQ_t084,39.341535,0.939876,2.802951,1.740939,0.010788,0.820617,0.894035,14.33
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t093,34.685745,0.940857,1.592841,1.114498,0.018438,0.849674,0.976729,10.55
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t108,33.266501,0.901155,1.893555,1.442364,0.021711,0.756085,0.973885,11.41
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t110,39.523083,0.962309,2.665636,1.612430,0.010564,0.865371,0.966234,10.50
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t114,30.301724,0.884880,2.583567,1.324848,0.030543,0.823333,0.965575,10.98
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t150,36.221972,0.922170,2.986964,1.818042,0.015449,0.812705,0.952580,10.44
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t165,33.374518,0.937834,2.031347,1.237527,0.021442,0.868941,0.978154,9.98
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t183,35.462156,0.953403,2.113138,1.279847,0.016861,0.871414,0.980084,9.96
MAPSMM,lat45.5_lon40.0_20230808_T37TEL_t191,40.310714,0.962537,2.383953,1.660719,0.009649,0.816192,0.970647,10.62
MAPSMM,lat46.0_lon-122.0_20250417_T10TES_t076,27.134276,0.687779,3.323246,5.650736,0.043983,0.469170,0.756898,10.26
MAPSMM,lat46.0_lon-122.0_20250417_T10TES_t183,34.235921,0.875887,1.745262,4.254291,0.019418,0.591868,0.874888,10.59
MAPSMM,lat46.0_lon-122.0_20250417_T10TES_t197,30.919725,0.793543,5.070520,5.781882,0.028446,0.552810,0.845724,10.75
MAPSMM,lat46.0_lon-122.0_20250417_T10TES_t198,28.790657,0.781943,5.752583,6.119430,0.036347,0.528760,0.887430,10.39
MAPSMM,lat46.0_lon-122.0_20250417_T10TES_t213,33.774392,0.875926,3.079837,2.991578,0.020478,0.754253,0.914759,11.16
MAPSMM,lat47.0_lon-108.0_20240806_T12TYT_t059,29.637061,0.831765,1.562746,1.340105,0.032972,0.755309,0.882334,11.32
MAPSMM,lat47.0_lon-108.0_20240806_T12TYT_t103,30.531945,0.818060,1.406962,1.245401,0.029744,0.727123,0.850253,11.16
MAPSMM,lat47.0_lon-108.0_20240806_T12TYT_t149,34.223285,0.872928,0.711556,0.660824,0.019446,0.744601,0.861351,11.17
MAPSMM,lat47.0_lon-108.0_20240806_T12TYT_t181,33.373498,0.863248,1.275938,0.961904,0.021445,0.716285,0.849327,11.63
MAPSMM,lat47.0_lon-108.0_20240806_T12TYT_t201,35.687064,0.911109,0.742990,0.643899,0.016430,0.768826,0.918395,11.00
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t028,31.474763,0.863586,2.772030,1.546091,0.026685,0.762277,0.933440,10.97
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t089,30.821807,0.865414,2.504319,1.554783,0.028768,0.789068,0.938992,11.50
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t105,26.097736,0.681933,2.500743,2.473430,0.049558,0.567082,0.812528,10.99
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t111,33.144183,0.900248,1.966303,1.304443,0.022019,0.799668,0.944601,10.90
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t126,30.217721,0.843388,3.282073,1.965707,0.030840,0.736159,0.934335,10.76
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t147,32.517809,0.911262,2.439794,1.206548,0.023665,0.831629,0.960579,10.45
MAPSMM,lat47.5_lon-100.5_20231008_T14TLT_t227,31.281954,0.848544,1.398784,1.418845,0.027284,0.763674,0.884394,10.51
MAPSMM,lat47.5_lon24.5_20250805_T35TLN_t130,25.913254,0.727360,1.389989,3.286511,0.050622,0.547171,0.877028,7.98
MAPSMM,lat47.5_lon24.5_20250805_T35TLN_t131,29.281096,0.759631,1.853064,4.283474,0.034351,0.508643,0.775588,8.05
MAPSMM,lat47.5_lon24.5_20250805_T35TLN_t156,30.431628,0.800273,1.285686,2.232322,0.030090,0.635012,0.851646,8.60
MAPSMM,lat47.5_lon24.5_20250805_T35TLN_t178,30.692397,0.766183,1.904926,3.596447,0.029200,0.536013,0.769671,10.17
MAPSMM,lat49.0_lon13.2_20250406_T32UQV_t071,32.480035,0.832385,3.100221,2.899208,0.023768,0.701717,0.852138,10.43
MAPSMM,lat49.0_lon13.2_20250406_T32UQV_t084,27.107064,0.793782,3.141786,2.415663,0.044121,0.753241,0.888290,10.71
MAPSMM,lat49.0_lon13.2_20250406_T32UQV_t085,35.382767,0.887751,3.177886,2.755071,0.017016,0.768817,0.903347,10.48
MAPSMM,lat49.0_lon13.2_20250406_T32UQV_t094,33.285936,0.870681,3.108832,2.123206,0.021662,0.766304,0.929344,10.16
MAPSMM,lat49.0_lon34.0_20250606_T36UWV_t023,32.272767,0.905974,2.256782,1.122921,0.024342,0.811555,0.937379,10.22
MAPSMM,lat49.0_lon34.0_20250606_T36UWV_t063,31.246716,0.898256,2.762653,1.362798,0.027395,0.829592,0.942944,10.37
MAPSMM,lat49.0_lon34.0_20250606_T36UWV_t069,33.587584,0.921384,1.820668,1.133636,0.020923,0.830712,0.975481,10.53
MAPSMM,lat49.0_lon66.0_20230818_T41UQQ_t023,41.246648,0.962377,0.315693,0.263865,0.008663,0.890655,0.974998,10.33
MAPSMM,lat49.2_lon20.0_20250815_T34UDV_t022,28.112130,0.861615,1.009464,2.345949,0.039300,0.749027,0.882232,9.90
MAPSMM,lat49.2_lon20.0_20250815_T34UDV_t034,29.970434,0.855221,1.527812,2.215199,0.031731,0.780523,0.911424,10.10
MAPSMM,lat49.2_lon20.0_20250815_T34UDV_t056,26.280061,0.689091,1.684930,3.266703,0.048529,0.474526,0.759150,10.22
MAPSMM,lat49.2_lon20.0_20250815_T34UDV_t090,28.136538,0.832852,1.276589,2.275993,0.039190,0.736085,0.901494,10.16
MAPSMM,lat49.2_lon20.0_20250815_T34UDV_t137,32.502043,0.865670,2.423140,2.047255,0.023708,0.763331,0.922970,10.19
MAPSMM,lat51.0_lon-106.5_20250408_T13UCS_t042,31.027460,0.750986,5.680375,3.542603,0.028095,0.569385,0.788077,9.88
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t016,31.523987,0.865843,1.876001,1.454874,0.026534,0.762975,0.944809,8.52
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t033,35.654487,0.939432,1.477088,0.866329,0.016492,0.859111,0.972738,7.99
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t046,32.074720,0.879616,1.459790,1.151426,0.024904,0.791531,0.954484,7.70
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t072,32.951590,0.906240,1.231899,1.052466,0.022512,0.833739,0.958947,10.53
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t076,30.947530,0.799633,0.929632,1.066316,0.028355,0.674557,0.924945,9.68
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t117,27.359286,0.760751,1.409885,1.927031,0.042858,0.634558,0.824354,9.58
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t173,33.219966,0.896833,1.114231,0.883077,0.021827,0.753644,0.951133,10.00
MAPSMM,lat51.0_lon46.0_20241013_T38UNB_t177,27.465061,0.738294,2.074756,2.820711,0.042340,0.648170,0.789998,10.60
MAPSMM,lat51.0_lon67.0_20230613_T42UUB_t192,25.842916,0.670378,4.025214,2.645633,0.051033,0.407356,0.833371,9.93
MAPSMM,lat51.0_lon67.0_20230613_T42UUB_t219,41.828000,0.973753,0.486172,0.269574,0.008102,0.804118,0.970107,9.88
MAPSMM,lat51.5_lon-0.1_20230613_T30UXC_t124,39.821958,0.935857,2.536484,2.520901,0.010207,0.731550,0.883936,10.19
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t025,34.070688,0.937910,1.205372,0.832673,0.019791,0.870145,0.966337,9.96
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t027,34.646537,0.936931,1.098623,0.944257,0.018521,0.836451,0.941294,10.30
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t072,34.182846,0.937109,1.168055,0.857812,0.019537,0.891198,0.965759,9.93
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t086,33.154847,0.929224,1.511560,1.813693,0.021992,0.878631,0.959355,7.71
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t099,37.006891,0.951458,0.766038,0.814388,0.014114,0.857443,0.980100,7.81
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t105,31.940541,0.939368,1.082392,1.053892,0.025291,0.881026,0.938209,9.66
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t133,33.119656,0.914404,1.279592,1.055707,0.022081,0.824155,0.965858,7.87
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t150,36.101824,0.950120,1.012946,0.845062,0.015664,0.881798,0.973606,7.51
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t183,37.563194,0.943689,0.812912,0.659895,0.013239,0.851474,0.962556,6.07
MAPSMM,lat7.5_lon30.5_20241128_T35NRJ_t184,32.521854,0.887482,1.149479,1.454655,0.023654,0.776505,0.953982,5.83
MAPSMM,lat9.5_lon7.5_20241128_T32PLR_t054,34.091683,0.917045,1.240475,1.012750,0.019743,0.863235,0.919473,7.65
MAPSMM,lat9.5_lon7.5_20241128_T32PLR_t092,29.523954,0.818565,1.139103,1.226527,0.033404,0.758813,0.864768,7.90
MAPSMM,lat9.5_lon7.5_20241128_T32PLR_t136,31.048338,0.837692,1.463585,1.337234,0.028027,0.765671,0.913960,10.97
MAPSMM,lat9.5_lon7.5_20241128_T32PLR_t137,24.267763,0.579877,1.800092,2.858216,0.061180,0.486732,0.644344,10.93
Regression,lat-13.5_lon131.0_20230902_T52LGL_t029,34.816289,0.929829,1.482430,0.925656,0.018163,0.877405,0.961778,0.02
Regression,lat-13.5_lon131.0_20230902_T52LGL_t068,35.697293,0.957030,0.932191,0.584374,0.016411,0.931422,0.971327,0.01
Regression,lat-13.5_lon131.0_20230902_T52LGL_t106,31.697438,0.921691,1.062696,1.003587,0.026009,0.876201,0.914070,0.01
Regression,lat-13.5_lon131.0_20230902_T52LGL_t175,34.853368,0.935028,1.002948,0.673709,0.018086,0.893596,0.960830,0.01
Regression,lat-13.5_lon131.0_20230902_T52LGL_t188,32.577426,0.920278,0.921742,0.841081,0.023503,0.878110,0.920553,0.01
Regression,lat-13.5_lon131.0_20230902_T52LGL_t202,31.798940,0.883544,0.927259,0.988960,0.025707,0.813298,0.891840,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t046,37.422933,0.945292,0.731370,0.560472,0.013454,0.862109,0.936844,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t094,40.057627,0.960491,0.642208,0.464093,0.009934,0.881885,0.962627,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t128,35.822548,0.919359,0.926704,0.740596,0.016176,0.803076,0.908008,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t154,36.263840,0.921895,0.725239,0.633584,0.015375,0.792072,0.905896,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t166,36.512816,0.926172,0.749526,0.630605,0.014940,0.835436,0.912090,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t177,38.369342,0.943273,0.740094,0.575097,0.012065,0.840164,0.944527,0.01
Regression,lat-15.0_lon26.0_20240502_T35LLD_t192,35.152076,0.913606,0.951815,0.826753,0.017474,0.781321,0.926852,0.01
Regression,lat-21.0_lon14.5_20250124_T33KVS_t060,28.615231,0.837849,1.032366,1.578266,0.037088,0.740274,0.860088,0.01
Regression,lat-21.0_lon14.5_20250124_T33KVS_t103,37.381324,0.971743,0.805127,0.545360,0.013519,0.954900,0.992048,0.01
Regression,lat-21.0_lon14.5_20250124_T33KVS_t110,35.423025,0.906019,0.675677,0.977554,0.016937,0.767525,0.887020,0.01
Regression,lat-21.0_lon14.5_20250124_T33KVS_t121,31.911399,0.814382,0.809053,1.178682,0.025376,0.592243,0.907446,0.01
Regression,lat-21.0_lon14.5_20250124_T33KVS_t137,29.396531,0.908153,0.699591,1.213093,0.033898,0.842701,0.920563,0.01
Regression,lat-22.5_lon-68.5_20251030_T19KER_t066,36.779240,0.964652,0.781303,0.622233,0.014489,0.890372,0.979058,0.01
Regression,lat-22.5_lon-68.5_20251030_T19KER_t077,34.144609,0.915834,0.744059,0.683052,0.019623,0.846781,0.966254,0.01
Regression,lat-22.5_lon-68.5_20251030_T19KER_t090,33.634218,0.933655,0.708653,0.900406,0.020811,0.844374,0.921009,0.01
Regression,lat-22.5_lon-68.5_20251030_T19KER_t163,34.870922,0.943581,0.799986,0.553448,0.018049,0.897387,0.989905,0.01
Regression,lat-23.0_lon119.5_20240128_T50KQV_t086,37.633052,0.953836,0.506963,0.442565,0.013133,0.877411,0.947144,0.01
Regression,lat-23.0_lon23.5_20240902_T34KGV_t060,41.116066,0.967064,0.325881,0.258663,0.008794,0.908076,0.975731,0.01
Regression,lat-23.0_lon23.5_20240902_T34KGV_t178,39.898968,0.963040,0.339912,0.303010,0.010117,0.916038,0.980998,0.03
Regression,lat-23.0_lon23.5_20240902_T34KGV_t259,41.440844,0.971936,0.365081,0.278567,0.008471,0.927258,0.989886,0.01
Regression,lat-23.0_lon23.5_20240902_T34KGV_t262,40.507866,0.976729,0.398438,0.331952,0.009432,0.946829,0.981667,0.01
Regression,lat-23.5_lon-68.2_20251231_T19KEP_t043,27.212701,0.774488,0.655424,1.202833,0.043588,0.674053,0.931111,0.01
Regression,lat-24.0_lon-69.5_20251124_T19KDP_t023,37.119258,0.951518,0.384451,0.398786,0.013933,0.895081,0.965148,0.01
Regression,lat-24.0_lon-69.5_20251124_T19KDP_t029,39.812616,0.963457,0.332246,0.375224,0.010218,0.886527,0.985839,0.01
Regression,lat-24.0_lon-69.5_20251124_T19KDP_t040,34.016791,0.901158,0.460980,0.518502,0.019914,0.790401,0.913165,0.01
Regression,lat-24.0_lon-69.5_20251124_T19KDP_t123,31.193461,0.836682,0.455415,0.894780,0.027563,0.658473,0.863008,0.01
Regression,lat-24.0_lon-69.5_20251124_T19KDP_t231,34.557989,0.937514,0.529774,0.691047,0.018711,0.878058,0.956596,0.01
Regression,lat-24.0_lon-69.5_20251124_T19KDP_t247,33.394339,0.916378,0.672659,0.713231,0.021394,0.841379,0.944710,0.01
Regression,lat-24.5_lon-70.5_20240902_T19JCN_t088,36.140136,0.953745,0.575576,0.602981,0.015595,0.917697,0.972598,0.01
Regression,lat-25.0_lon149.0_20240925_T55JFN_t019,37.517388,0.969233,0.704776,0.449369,0.013309,0.936948,0.981882,0.01
Regression,lat-25.0_lon149.0_20240925_T55JFN_t028,40.060660,0.976271,0.608588,0.406095,0.009930,0.928700,0.981448,0.01
Regression,lat-25.0_lon149.0_20240925_T55JFN_t095,35.557634,0.957202,0.814043,0.669854,0.016677,0.896204,0.952115,0.01
Regression,lat-25.0_lon29.5_20250924_T35JQN_t185,29.795502,0.882079,1.486386,1.398990,0.032376,0.751549,0.901950,0.01
Regression,lat-26.0_lon134.0_20231105_T53JLM_t025,37.092078,0.953337,0.269384,0.418019,0.013976,0.824465,0.851638,0.01
Regression,lat-26.0_lon134.0_20231105_T53JLM_t070,36.472826,0.942986,0.407359,0.535512,0.015009,0.876920,0.950340,0.01
Regression,lat-27.0_lon27.5_20240703_T35JNL_t059,30.964895,0.894881,0.859317,1.147755,0.028298,0.828370,0.959846,0.01
Regression,lat-29.5_lon142.0_20250123_T54JWN_t010,34.708995,0.938784,0.448890,0.573993,0.018389,0.881309,0.934820,0.01
Regression,lat-29.5_lon142.0_20250123_T54JWN_t015,34.538586,0.938369,0.481010,0.577216,0.018753,0.907052,0.961121,0.01
Regression,lat-29.5_lon142.0_20250123_T54JWN_t052,35.876872,0.933892,0.384243,0.466205,0.016075,0.868605,0.929126,0.01
Regression,lat-29.5_lon142.0_20250123_T54JWN_t064,39.831364,0.972021,0.364982,0.319286,0.010196,0.945760,0.976573,0.01
Regression,lat-29.5_lon28.5_20250902_T35JPH_t199,30.077597,0.828512,1.033885,1.825149,0.031342,0.699475,0.790738,0.01
Regression,lat-29.5_lon28.5_20250902_T35JPH_t223,28.901424,0.774238,2.093508,3.160190,0.035886,0.600948,0.818184,0.01
